ID,Name
1507300,SÃO FÉLIX DO XINGU
1507409,SÃO FRANCISCO DO PARÁ
1507458,SÃO GERALDO DO ARAGUAIA
1507466,SÃO JOÃO DA PONTA
1507474,SÃO JOÃO DE PIRABAS
1507508,SÃO JOÃO DO ARAGUAIA
1507607,SÃO MIGUEL DO GUAMÁ
1507706,SÃO SEBASTIÃO DA BOA VISTA
1507755,SAPUCAIA
1507805,SENADOR JOSÉ PORFÍRIO
1507904,SOURE
1507953,TAILÂNDIA
1507961,TERRA ALTA
1507979,TERRA SANTA
1508001,TOMÉ-AÇU
1508035,TRACUATEUA
1508050,TRAIRÃO
1508084,TUCUMÃ
1508100,TUCURUÍ
1508126,ULIANÓPOLIS
1508159,URUARÁ
1508209,VIGIA
1508308,VISEU
1508357,VITÓRIA DO XINGU
1508407,XINGUARA
1600055,SERRA DO NAVIO
1600105,AMAPÁ
1600154,PEDRA BRANCA DO AMAPARI
1600204,CALÇOENE
1600212,CUTIAS
1600238,FERREIRA GOMES
1600253,ITAUBAL
1600279,LARANJAL DO JARI
1600303,MACAPÁ
1600402,MAZAGÃO
1600501,OIAPOQUE
1600535,PORTO GRANDE
1600550,PRACUÚBA
1600600,SANTANA
1600709,TARTARUGALZINHO
1600808,VITÓRIA DO JARI
1700251,ABREULÂNDIA
1700301,AGUIARNÓPOLIS
1700350,ALIANÇA DO TOCANTINS
1700400,ALMAS
1700707,ALVORADA
1701002,ANANÁS
1701051,ANGICO
1701101,APARECIDA DO RIO NEGRO
1701309,ARAGOMINAS
1701903,ARAGUACEMA
1702000,ARAGUAÇU
1702109,ARAGUAÍNA
1702158,ARAGUANÃ
1702208,ARAGUATINS
1702307,ARAPOEMA
1702406,ARRAIAS
1702554,AUGUSTINÓPOLIS
1702703,AURORA DO TOCANTINS
1702901,AXIXÁ DO TOCANTINS
1703008,BABAÇULÂNDIA
1703057,BANDEIRANTES DO TOCANTINS
1703073,BARRA DO OURO
1703107,BARROLÂNDIA
1703206,BERNARDO SAYÃO
1703305,BOM JESUS DO TOCANTINS
1703602,BRASILÂNDIA DO TOCANTINS
1703701,BREJINHO DE NAZARÉ
1703800,BURITI DO TOCANTINS
1703826,CACHOEIRINHA
1703842,CAMPOS LINDOS
1703867,CARIRI DO TOCANTINS
1703883,CARMOLÂNDIA
1703891,CARRASCO BONITO
1703909,CASEARA
1704105,CENTENÁRIO
1704600,CHAPADA DE AREIA
1705102,CHAPADA DA NATIVIDADE
1705508,COLINAS DO TOCANTINS
1705557,COMBINADO
1705607,CONCEIÇÃO DO TOCANTINS
1706001,COUTO MAGALHÃES
1706100,CRISTALÂNDIA
1706258,CRIXÁS DO TOCANTINS
1706506,DARCINÓPOLIS
1707009,DIANÓPOLIS
1707108,DIVINÓPOLIS DO TOCANTINS
1707207,DOIS IRMÃOS DO TOCANTINS
1707306,DUERÉ
1707405,ESPERANTINA
1707553,FÁTIMA
1707652,FIGUEIRÓPOLIS
1707702,FILADÉLFIA
1708205,FORMOSO DO ARAGUAIA
1708254,FORTALEZA DO TABOCÃO
1708304,GOIANORTE
1709005,GOIATINS
1709302,GUARAÍ
1709500,GURUPI
1709807,IPUEIRAS
1710508,ITACAJÁ
1710706,ITAGUATINS
1710904,ITAPIRATINS
1711100,ITAPORÃ DO TOCANTINS
1711506,JAÚ DO TOCANTINS
1711803,JUARINA
1711902,LAGOA DA CONFUSÃO
1711951,LAGOA DO TOCANTINS
1712009,LAJEADO
1712157,LAVANDEIRA
1712405,LIZARDA
1712454,LUZINÓPOLIS
1712504,MARIANÓPOLIS DO TOCANTINS
1712702,MATEIROS
1712801,MAURILÂNDIA DO TOCANTINS
1713205,MIRACEMA DO TOCANTINS
1713304,MIRANORTE
1713601,MONTE DO CARMO
1713700,MONTE SANTO DO TOCANTINS
1713809,PALMEIRAS DO TOCANTINS
1713957,MURICILÂNDIA
1714203,NATIVIDADE
1714302,NAZARÉ
1714880,NOVA OLINDA
1715002,NOVA ROSALÂNDIA
1715101,NOVO ACORDO
1715150,NOVO ALEGRE
1715259,NOVO JARDIM
1715507,OLIVEIRA DE FÁTIMA
1715705,PALMEIRANTE
1715754,PALMEIRÓPOLIS
1716109,PARAÍSO DO TOCANTINS
1716208,PARANÃ
1716307,PAU D'ARCO
1716505,PEDRO AFONSO
1716604,PEIXE
1716653,PEQUIZEIRO
1716703,COLMÉIA
1717008,PINDORAMA DO TOCANTINS
1717206,PIRAQUÊ
1717503,PIUM
1717800,PONTE ALTA DO BOM JESUS
1717909,PONTE ALTA DO TOCANTINS
1718006,PORTO ALEGRE DO TOCANTINS
1718204,PORTO NACIONAL
1718303,PRAIA NORTE
1718402,PRESIDENTE KENNEDY
1718451,PUGMIL
1718501,RECURSOLÂNDIA
1718550,RIACHINHO
1718659,RIO DA CONCEIÇÃO
1718709,RIO DOS BOIS
1718758,RIO SONO
1718808,SAMPAIO
1718840,SANDOLÂNDIA
1718865,SANTA FÉ DO ARAGUAIA
1718881,SANTA MARIA DO TOCANTINS
1718899,SANTA RITA DO TOCANTINS
1718907,SANTA ROSA DO TOCANTINS
1719004,SANTA TEREZA DO TOCANTINS
1720002,SANTA TEREZINHA DO TOCANTINS
1720101,SÃO BENTO DO TOCANTINS
1720150,SÃO FÉLIX DO TOCANTINS
1720200,SÃO MIGUEL DO TOCANTINS
1720259,SÃO SALVADOR DO TOCANTINS
1720309,SÃO SEBASTIÃO DO TOCANTINS
1720499,SÃO VALÉRIO
1720655,SILVANÓPOLIS
1720804,SÍTIO NOVO DO TOCANTINS
1720853,SUCUPIRA
1720903,TAGUATINGA
1720937,TAIPAS DO TOCANTINS
1720978,TALISMÃ
1721000,PALMAS
1721109,TOCANTÍNIA
1721208,TOCANTINÓPOLIS
1721257,TUPIRAMA
1721307,TUPIRATINS
1722081,WANDERLÂNDIA
1722107,XAMBIOÁ
2100055,AÇAILÂNDIA
2100105,AFONSO CUNHA
2100154,ÁGUA DOCE DO MARANHÃO
2100204,ALCÂNTARA
2100303,ALDEIAS ALTAS
2100402,ALTAMIRA DO MARANHÃO
2100436,ALTO ALEGRE DO MARANHÃO
2100477,ALTO ALEGRE DO PINDARÉ
2100501,ALTO PARNAÍBA
2100550,AMAPÁ DO MARANHÃO
2100600,AMARANTE DO MARANHÃO
2100709,ANAJATUBA
2100808,ANAPURUS
2100832,APICUM-AÇU
2100873,ARAGUANÃ
2100907,ARAIOSES
2100956,ARAME
2101004,ARARI
2101103,AXIXÁ
2101202,BACABAL
2101251,BACABEIRA
2101301,BACURI
2101350,BACURITUBA
2101400,BALSAS
2101509,BARÃO DE GRAJAÚ
2101608,BARRA DO CORDA
2101707,BARREIRINHAS
2101731,BELÁGUA
2101772,BELA VISTA DO MARANHÃO
2101806,BENEDITO LEITE
2101905,BEQUIMÃO
2101939,BERNARDO DO MEARIM
2101970,BOA VISTA DO GURUPI
2102002,BOM JARDIM
2102036,BOM JESUS DAS SELVAS
2102077,BOM LUGAR
2102101,BREJO
2102150,BREJO DE AREIA
2102200,BURITI
2102309,BURITI BRAVO
2102325,BURITICUPU
2102358,BURITIRANA
2102374,CACHOEIRA GRANDE
2102408,CAJAPIÓ
2102507,CAJARI
2102556,CAMPESTRE DO MARANHÃO
2102606,CÂNDIDO MENDES
2102705,CANTANHEDE
2102754,CAPINZAL DO NORTE
2102804,CAROLINA
2102903,CARUTAPERA
2103000,CAXIAS
2103109,CEDRAL
2103125,CENTRAL DO MARANHÃO
2103158,CENTRO DO GUILHERME
2103174,CENTRO NOVO DO MARANHÃO
2103208,CHAPADINHA
2103257,CIDELÂNDIA
2103307,CODÓ
2103406,COELHO NETO
2103505,COLINAS
2103554,CONCEIÇÃO DO LAGO-AÇU
2103604,COROATÁ
2103703,CURURUPU
2103752,DAVINÓPOLIS
2103802,DOM PEDRO
2103901,DUQUE BACELAR
2104008,ESPERANTINÓPOLIS
2104057,ESTREITO
2104073,FEIRA NOVA DO MARANHÃO
2104081,FERNANDO FALCÃO
2104099,FORMOSA DA SERRA NEGRA
2104107,FORTALEZA DOS NOGUEIRAS
2104206,FORTUNA
2104305,GODOFREDO VIANA
2104404,GONÇALVES DIAS
2104503,GOVERNADOR ARCHER
2104552,GOVERNADOR EDISON LOBÃO
2104602,GOVERNADOR EUGÊNIO BARROS
2104628,GOVERNADOR LUIZ ROCHA
2104651,GOVERNADOR NEWTON BELLO
2104677,GOVERNADOR NUNES FREIRE
2104701,GRAÇA ARANHA
2104800,GRAJAÚ
2104909,GUIMARÃES
2105005,HUMBERTO DE CAMPOS
2105104,ICATU
2105153,IGARAPÉ DO MEIO
2105203,IGARAPÉ GRANDE
2105302,IMPERATRIZ
2105351,ITAIPAVA DO GRAJAÚ
2105401,ITAPECURU MIRIM
2105427,ITINGA DO MARANHÃO
2105450,JATOBÁ
2105476,JENIPAPO DOS VIEIRAS
2105500,JOÃO LISBOA
2105609,JOSELÂNDIA
2105658,JUNCO DO MARANHÃO
2105708,LAGO DA PEDRA
2105807,LAGO DO JUNCO
2105906,LAGO VERDE
2105922,LAGOA DO MATO
2105948,LAGO DOS RODRIGUES
2105963,LAGOA GRANDE DO MARANHÃO
2105989,LAJEADO NOVO
2106003,LIMA CAMPOS
2106102,LORETO
2106201,LUÍS DOMINGUES
2106300,MAGALHÃES DE ALMEIDA
2106326,MARACAÇUMÉ
2106359,MARAJÁ DO SENA
2106375,MARANHÃOZINHO
2106409,MATA ROMA
2106508,MATINHA
2106607,MATÕES
2106631,MATÕES DO NORTE
2106672,MILAGRES DO MARANHÃO
2106706,MIRADOR
2106755,MIRANDA DO NORTE
2106805,MIRINZAL
2106904,MONÇÃO
2107001,MONTES ALTOS
2107100,MORROS
2107209,NINA RODRIGUES
2107258,NOVA COLINAS
2107308,NOVA IORQUE
2107357,NOVA OLINDA DO MARANHÃO
2107407,OLHO D'ÁGUA DAS CUNHÃS
2107456,OLINDA NOVA DO MARANHÃO
2107506,PAÇO DO LUMIAR
2107605,PALMEIRÂNDIA
2107704,PARAIBANO
2107803,PARNARAMA
2107902,PASSAGEM FRANCA
2108009,PASTOS BONS
2108058,PAULINO NEVES
2108108,PAULO RAMOS
2108207,PEDREIRAS
2108256,PEDRO DO ROSÁRIO
2108306,PENALVA
2108405,PERI MIRIM
2108454,PERITORÓ
2108504,PINDARÉ-MIRIM
2108603,PINHEIRO
2108702,PIO XII
2108801,PIRAPEMAS
2108900,POÇÃO DE PEDRAS
2109007,PORTO FRANCO
2109056,PORTO RICO DO MARANHÃO
2109106,PRESIDENTE DUTRA
2109205,PRESIDENTE JUSCELINO
2109239,PRESIDENTE MÉDICI
2109270,PRESIDENTE SARNEY
2109304,PRESIDENTE VARGAS
2109403,PRIMEIRA CRUZ
2109452,RAPOSA
2109502,RIACHÃO
2109551,RIBAMAR FIQUENE
2109601,ROSÁRIO
2109700,SAMBAÍBA
2109759,SANTA FILOMENA DO MARANHÃO
2109809,SANTA HELENA
2109908,SANTA INÊS
2110005,SANTA LUZIA
2110039,SANTA LUZIA DO PARUÁ
2110104,SANTA QUITÉRIA DO MARANHÃO
2110203,SANTA RITA
2110237,SANTANA DO MARANHÃO
2110278,SANTO AMARO DO MARANHÃO
2110302,SANTO ANTÔNIO DOS LOPES
2110401,SÃO BENEDITO DO RIO PRETO
2110500,SÃO BENTO
2110609,SÃO BERNARDO
2110658,SÃO DOMINGOS DO AZEITÃO
2110708,SÃO DOMINGOS DO MARANHÃO
2110807,SÃO FÉLIX DE BALSAS
2110856,SÃO FRANCISCO DO BREJÃO
2110906,SÃO FRANCISCO DO MARANHÃO
2111003,SÃO JOÃO BATISTA
2111029,SÃO JOÃO DO CARÚ
2111052,SÃO JOÃO DO PARAÍSO
2111078,SÃO JOÃO DO SOTER
2111102,SÃO JOÃO DOS PATOS
2111201,SÃO JOSÉ DE RIBAMAR
2111250,SÃO JOSÉ DOS BASÍLIOS
2111300,SÃO LUÍS
2111409,SÃO LUÍS GONZAGA DO MARANHÃO
2111508,SÃO MATEUS DO MARANHÃO
2111532,SÃO PEDRO DA ÁGUA BRANCA
2111573,SÃO PEDRO DOS CRENTES
2111607,SÃO RAIMUNDO DAS MANGABEIRAS
2111631,SÃO RAIMUNDO DO DOCA BEZERRA
2111672,SÃO ROBERTO
2111706,SÃO VICENTE FERRER
2111722,SATUBINHA
2111748,SENADOR ALEXANDRE COSTA
2111763,SENADOR LA ROCQUE
2111789,SERRANO DO MARANHÃO
2111805,SÍTIO NOVO
2111904,SUCUPIRA DO NORTE
2111953,SUCUPIRA DO RIACHÃO
2112001,TASSO FRAGOSO
2112100,TIMBIRAS
2112209,TIMON
2112233,TRIZIDELA DO VALE
2112274,TUFILÂNDIA
2112308,TUNTUM
2112407,TURIAÇU
2112456,TURILÂNDIA
2112506,TUTÓIA
2112605,URBANO SANTOS
2112704,VARGEM GRANDE
2112803,VIANA
2112852,VILA NOVA DOS MARTÍRIOS
2112902,VITÓRIA DO MEARIM
2113009,VITORINO FREIRE
2114007,ZÉ DOCA
2200053,ACAUÃ
2200103,AGRICOLÂNDIA
2200202,ÁGUA BRANCA
2200251,ALAGOINHA DO PIAUÍ
2200277,ALEGRETE DO PIAUÍ
2200301,ALTO LONGÁ
2200400,ALTOS
2200459,ALVORADA DO GURGUÉIA
2200509,AMARANTE
2200608,ANGICAL DO PIAUÍ
2200707,ANÍSIO DE ABREU
2200806,ANTÔNIO ALMEIDA
2200905,AROAZES
2200954,AROEIRAS DO ITAIM
2201002,ARRAIAL
2201051,ASSUNÇÃO DO PIAUÍ
2201101,AVELINO LOPES
2201150,BAIXA GRANDE DO RIBEIRO
2201176,BARRA D'ALCÂNTARA
2201200,BARRAS
2201309,BARREIRAS DO PIAUÍ
2201408,BARRO DURO
2201507,BATALHA
2201556,BELA VISTA DO PIAUÍ
2201572,BELÉM DO PIAUÍ
2201606,BENEDITINOS
2201705,BERTOLÍNIA
2201739,BETÂNIA DO PIAUÍ
2201770,BOA HORA
2201804,BOCAINA
2201903,BOM JESUS
2201919,BOM PRINCÍPIO DO PIAUÍ
2201929,BONFIM DO PIAUÍ
2201945,BOQUEIRÃO DO PIAUÍ
2201960,BRASILEIRA
2201988,BREJO DO PIAUÍ
2202000,BURITI DOS LOPES
2202026,BURITI DOS MONTES
2202059,CABECEIRAS DO PIAUÍ
2202075,CAJAZEIRAS DO PIAUÍ
2202083,CAJUEIRO DA PRAIA
2202091,CALDEIRÃO GRANDE DO PIAUÍ
2202109,CAMPINAS DO PIAUÍ
2202117,CAMPO ALEGRE DO FIDALGO
2202133,CAMPO GRANDE DO PIAUÍ
2202174,CAMPO LARGO DO PIAUÍ
2202208,CAMPO MAIOR
2202251,CANAVIEIRA
2202307,CANTO DO BURITI
2202406,CAPITÃO DE CAMPOS
2202455,CAPITÃO GERVÁSIO OLIVEIRA
2202505,CARACOL
2202539,CARAÚBAS DO PIAUÍ
2202554,CARIDADE DO PIAUÍ
2202604,CASTELO DO PIAUÍ
2202653,CAXINGÓ
2202703,COCAL
2202711,COCAL DE TELHA
2202729,COCAL DOS ALVES
2202737,COIVARAS
2202752,COLÔNIA DO GURGUÉIA
2202778,COLÔNIA DO PIAUÍ
2202802,CONCEIÇÃO DO CANINDÉ
2202851,CORONEL JOSÉ DIAS
2202901,CORRENTE
2203008,CRISTALÂNDIA DO PIAUÍ
2203107,CRISTINO CASTRO
2203206,CURIMATÁ
2203230,CURRAIS
2203255,CURRALINHOS
2203271,CURRAL NOVO DO PIAUÍ
2203305,DEMERVAL LOBÃO
2203354,DIRCEU ARCOVERDE
2203404,DOM EXPEDITO LOPES
2203420,DOMINGOS MOURÃO
2203453,DOM INOCÊNCIO
2203503,ELESBÃO VELOSO
2203602,ELISEU MARTINS
2203701,ESPERANTINA
2203750,FARTURA DO PIAUÍ
2203800,FLORES DO PIAUÍ
2203859,FLORESTA DO PIAUÍ
2203909,FLORIANO
2204006,FRANCINÓPOLIS
2204105,FRANCISCO AYRES
2204154,FRANCISCO MACEDO
2204204,FRANCISCO SANTOS
2204303,FRONTEIRAS
2204352,GEMINIANO
2204402,GILBUÉS
2204501,GUADALUPE
2204550,GUARIBAS
2204600,HUGO NAPOLEÃO
2204659,ILHA GRANDE
2204709,INHUMA
2204808,IPIRANGA DO PIAUÍ
2204907,ISAÍAS COELHO
2205003,ITAINÓPOLIS
2205102,ITAUEIRA
2205151,JACOBINA DO PIAUÍ
2205201,JAICÓS
2205250,JARDIM DO MULATO
2205276,JATOBÁ DO PIAUÍ
2205300,JERUMENHA
2205359,JOÃO COSTA
2205409,JOAQUIM PIRES
2205458,JOCA MARQUES
2205508,JOSÉ DE FREITAS
2205516,JUAZEIRO DO PIAUÍ
2205524,JÚLIO BORGES
2205532,JUREMA
2205540,LAGOINHA DO PIAUÍ
2205557,LAGOA ALEGRE
2205565,LAGOA DO BARRO DO PIAUÍ
2205573,LAGOA DE SÃO FRANCISCO
2205581,LAGOA DO PIAUÍ
2205599,LAGOA DO SÍTIO
2205607,LANDRI SALES
2205706,LUÍS CORREIA
2205805,LUZILÂNDIA
2205854,MADEIRO
2205904,MANOEL EMÍDIO
2205953,MARCOLÂNDIA
2206001,MARCOS PARENTE
2206050,MASSAPÊ DO PIAUÍ
2206100,MATIAS OLÍMPIO
2206209,MIGUEL ALVES
2206308,MIGUEL LEÃO
2206357,MILTON BRANDÃO
2206407,MONSENHOR GIL
2206506,MONSENHOR HIPÓLITO
2206605,MONTE ALEGRE DO PIAUÍ
2206654,MORRO CABEÇA NO TEMPO
2206670,MORRO DO CHAPÉU DO PIAUÍ
2206696,MURICI DOS PORTELAS
2206704,NAZARÉ DO PIAUÍ
2206720,NAZÁRIA
2206753,NOSSA SENHORA DE NAZARÉ
2206803,NOSSA SENHORA DOS REMÉDIOS
2206902,NOVO ORIENTE DO PIAUÍ
2206951,NOVO SANTO ANTÔNIO
2207009,OEIRAS
2207108,OLHO D'ÁGUA DO PIAUÍ
2207207,PADRE MARCOS
2207306,PAES LANDIM
2207355,PAJEÚ DO PIAUÍ
2207405,PALMEIRA DO PIAUÍ
2207504,PALMEIRAIS
2207553,PAQUETÁ
2207603,PARNAGUÁ
2207702,PARNAÍBA
2207751,PASSAGEM FRANCA DO PIAUÍ
2207777,PATOS DO PIAUÍ
2207793,PAU D'ARCO DO PIAUÍ
2207801,PAULISTANA
2207850,PAVUSSU
2207900,PEDRO II
2207934,PEDRO LAURENTINO
2207959,NOVA SANTA RITA
2208007,PICOS
2208106,PIMENTEIRAS
2208205,PIO IX
2208304,PIRACURUCA
2208403,PIRIPIRI
2208502,PORTO
2208551,PORTO ALEGRE DO PIAUÍ
2208601,PRATA DO PIAUÍ
2208650,QUEIMADA NOVA
2208700,REDENÇÃO DO GURGUÉIA
2208809,REGENERAÇÃO
2208858,RIACHO FRIO
2208874,RIBEIRA DO PIAUÍ
2208908,RIBEIRO GONÇALVES
2209005,RIO GRANDE DO PIAUÍ
2209104,SANTA CRUZ DO PIAUÍ
2209153,SANTA CRUZ DOS MILAGRES
2209203,SANTA FILOMENA
2209302,SANTA LUZ
2209351,SANTANA DO PIAUÍ
2209377,SANTA ROSA DO PIAUÍ
2209401,SANTO ANTÔNIO DE LISBOA
2209450,SANTO ANTÔNIO DOS MILAGRES
2209500,SANTO INÁCIO DO PIAUÍ
2209559,SÃO BRAZ DO PIAUÍ
2209609,SÃO FÉLIX DO PIAUÍ
2209658,SÃO FRANCISCO DE ASSIS DO PIAUÍ
2209708,SÃO FRANCISCO DO PIAUÍ
2209757,SÃO GONÇALO DO GURGUÉIA
2209807,SÃO GONÇALO DO PIAUÍ
2209856,SÃO JOÃO DA CANABRAVA
2209872,SÃO JOÃO DA FRONTEIRA
2209906,SÃO JOÃO DA SERRA
2209955,SÃO JOÃO DA VARJOTA
2209971,SÃO JOÃO DO ARRAIAL
